"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
9.895625583E0,-5.706212997E0,2.163295746E1,-3.904859924E1,4.500376449E1
9.905661583E0,-5.943517685E0,2.163375092E1,-3.925875854E1,4.521719478E1
9.915698583E0,-6.018774033E0,2.185105896E1,-3.917709351E1,4.526078959E1
9.925734583E0,-6.097906113E0,2.180039978E1,-3.908238220E1,4.516496970E1
9.935770583E0,-6.174375534E0,2.178440094E1,-3.910487366E1,4.518710194E1
9.945807583E0,-5.969545364E0,2.183998871E1,-3.928169250E1,4.533951858E1
9.955843583E0,-6.027963638E0,2.172286224E1,-3.915393066E1,4.518018787E1
9.965880583E0,-5.867944717E0,2.169934082E1,-3.940478516E1,4.536552943E1
9.975916583E0,-6.060949326E0,2.182009125E1,-3.929986572E1,4.535781007E1
9.985952583E0,-6.034906387E0,2.213521576E1,-3.974389648E1,4.589079624E1
9.995989583E0,-6.138017654E0,2.166039276E1,-3.928485107E1,4.527855341E1
1.000602558E1,-6.181653976E0,2.184289551E1,-3.945375061E1,4.551838494E1
1.001606158E1,-6.252508163E0,2.177590942E1,-3.927595520E1,4.534186527E1
1.002609858E1,-6.190912247E0,2.167960358E1,-3.958126831E1,4.555227115E1
1.003613458E1,-6.196775436E0,2.176980591E1,-3.932815552E1,4.537651696E1
1.004617158E1,-6.386785507E0,2.173759460E1,-3.956240845E1,4.559054957E1
1.005620758E1,-6.185487747E0,2.160842133E1,-3.949111938E1,4.543932923E1
1.006624358E1,-6.246622086E0,2.153412628E1,-3.937979126E1,4.531563573E1
1.007628058E1,-6.310709000E0,2.164955139E1,-3.949790955E1,4.548200723E1
1.008631658E1,-6.418569565E0,2.166441345E1,-3.908952332E1,4.515014594E1
1.009635258E1,-6.301759720E0,2.167441559E1,-3.945372009E1,4.545424618E1
1.010638958E1,-6.214632034E0,2.163161469E1,-3.910655212E1,4.512062526E1
1.011642558E1,-6.222463608E0,2.172406006E1,-3.980970764E1,4.577626745E1
1.012646258E1,-6.285985947E0,2.173764801E1,-3.953036499E1,4.554875099E1
1.013649858E1,-6.233713150E0,2.187473297E1,-3.955941772E1,4.563234218E1
1.014653458E1,-6.338167191E0,2.182618713E1,-3.970576477E1,4.575043786E1
1.015657158E1,-6.198228836E0,2.203170776E1,-3.985432434E1,4.595847426E1
1.016660758E1,-6.209260941E0,2.190763092E1,-4.004431152E1,4.606567159E1
1.017664358E1,-6.216154099E0,2.179590607E1,-3.991465759E1,4.590078413E1
1.018668058E1,-6.243486404E0,2.178437042E1,-3.964761353E1,4.566698124E1
1.019671658E1,-6.099924088E0,2.175354004E1,-3.961584473E1,4.560527087E1
1.020675358E1,-6.193723679E0,2.201833344E1,-3.948071289E1,4.562779756E1
1.021678958E1,-6.318086624E0,2.188772583E1,-3.979408264E1,4.585367787E1
1.022682608E1,-6.202951431E0,2.180867767E1,-3.996081543E1,4.594520430E1
1.023686308E1,-6.196313858E0,2.183616638E1,-3.999287415E1,4.598524166E1
1.024689908E1,-6.248731613E0,2.209226990E1,-3.950392151E1,4.569108065E1
1.025693508E1,-6.104669571E0,2.200620270E1,-3.968435669E1,4.578633108E1
1.026697208E1,-6.283048630E0,2.209028625E1,-3.960830688E1,4.578510043E1
1.027700808E1,-6.156858444E0,2.177517700E1,-4.005451965E1,4.600467133E1
1.028704508E1,-6.141683578E0,2.170175934E1,-3.981994629E1,4.576368383E1
1.029708108E1,-5.882474899E0,2.162465668E1,-3.962092590E1,4.551974359E1
1.030711708E1,-5.881074905E0,2.178732300E1,-3.951669312E1,4.550652173E1
1.031715408E1,-5.864870071E0,2.169213104E1,-3.960166931E1,4.553281742E1
1.032719008E1,-5.867277145E0,2.174329376E1,-3.995159912E1,4.586203263E1
1.033722608E1,-5.854818344E0,2.178963470E1,-3.983609009E1,4.578188672E1
1.034726308E1,-5.926122665E0,2.173715210E1,-3.946270752E1,4.544147881E1
1.035729908E1,-5.878770828E0,2.154347229E1,-3.944044495E1,4.532361241E1
1.036733608E1,-5.985010147E0,2.148451996E1,-3.914602661E1,4.505348315E1
1.037737208E1,-5.794340134E0,2.183544922E1,-3.944578552E1,4.545691604E1
1.038740808E1,-6.112340927E0,2.204711914E1,-3.985623169E1,4.595601569E1
1.039744508E1,-6.203100204E0,2.191056824E1,-3.951336670E1,4.560545582E1
1.040748108E1,-6.222730637E0,2.197353363E1,-3.933769226E1,4.548640005E1
1.041751708E1,-5.992704391E0,2.206925964E1,-3.943418884E1,4.558530440E1
1.042755408E1,-6.229295731E0,2.220963287E1,-3.967526245E1,4.589333686E1
1.043759008E1,-6.444879532E0,2.199851990E1,-3.970028687E1,4.584303793E1
1.044762708E1,-6.148126602E0,2.165396118E1,-3.942292786E1,4.539670403E1
1.045766308E1,-6.216077805E0,2.171067810E1,-3.949909973E1,4.549914336E1
1.046769908E1,-6.433095932E0,2.172312927E1,-3.960758972E1,4.562937905E1
1.047773608E1,-6.462965012E0,2.200041962E1,-3.941050720E1,4.559579430E1
1.048777208E1,-6.234521866E0,2.187543488E1,-3.953680420E1,4.561318669E1
1.049780808E1,-6.216402054E0,2.177280426E1,-3.925474548E1,4.531703546E1
1.050784508E1,-6.191419601E0,2.158435822E1,-3.936480713E1,4.531893905E1
1.051788108E1,-6.111829758E0,2.173157501E1,-3.937011719E1,4.538305788E1
1.052791808E1,-6.208292007E0,2.170146942E1,-3.966627502E1,4.563890927E1
1.053795408E1,-6.363199234E0,2.161895752E1,-3.967318726E1,4.562709081E1
1.054799008E1,-6.147401810E0,2.180120850E1,-3.949537659E1,4.552985847E1
1.055802708E1,-6.122976303E0,2.159961700E1,-3.991709900E1,4.579747904E1
1.056806308E1,-6.141458511E0,2.157696533E1,-3.970722961E1,4.560643627E1
1.057809908E1,-6.102052689E0,2.158938599E1,-3.975550842E1,4.564906444E1
1.058813608E1,-6.328432083E0,2.143044281E1,-3.986035156E1,4.569639546E1
1.059817208E1,-6.285593033E0,2.154083252E1,-3.976658630E1,4.566067818E1
1.060820908E1,-6.187055588E0,2.180324554E1,-3.960581970E1,4.563202962E1
1.061824508E1,-6.238325119E0,2.149227142E1,-3.961424255E1,4.549860047E1
1.062828108E1,-6.138822556E0,2.159411621E1,-3.962805176E1,4.554529046E1
1.063831808E1,-6.185583115E0,2.186737823E1,-3.937036133E1,4.545843179E1
1.064835408E1,-6.070333481E0,2.179502869E1,-3.913658142E1,4.520557741E1
1.065839008E1,-6.158102036E0,2.172064972E1,-3.944023132E1,4.544491932E1
1.066842708E1,-6.168169022E0,2.181215668E1,-3.958139038E1,4.561253065E1
1.067846308E1,-6.159715652E0,2.192078400E1,-3.962353516E1,4.569997162E1
1.068850008E1,-6.060865402E0,2.188404846E1,-3.952525330E1,4.558389315E1
1.069853608E1,-6.220411301E0,2.191940308E1,-3.936065674E1,4.547983121E1
1.070857208E1,-6.204450607E0,2.196044922E1,-3.977264404E1,4.585433187E1
1.071860908E1,-6.417505264E0,2.180452728E1,-3.951429749E1,4.558510162E1
1.072864508E1,-6.305181503E0,2.180257416E1,-3.954956055E1,4.559907119E1
1.073868108E1,-6.232255936E0,2.192395020E1,-3.942721558E1,4.554125530E1
1.074871808E1,-6.402997971E0,2.206873322E1,-3.925000000E1,4.548175314E1
1.075875408E1,-6.488054276E0,2.166619873E1,-3.946426392E1,4.548568063E1
1.076879108E1,-6.360910416E0,2.161756134E1,-3.963185120E1,4.559017185E1
1.077882708E1,-6.203031540E0,2.163017273E1,-3.967536926E1,4.561224505E1
1.078886308E1,-6.472631454E0,2.173284149E1,-3.974177551E1,4.575609334E1
1.079890008E1,-6.383810043E0,2.172594452E1,-3.970422363E1,4.570771346E1
1.080893608E1,-6.448862076E0,2.169601440E1,-3.969874573E1,4.569786948E1
1.081897208E1,-6.518636703E0,2.175953674E1,-3.952503967E1,4.558726604E1
1.082900908E1,-6.460939407E0,2.145143890E1,-3.968106079E1,4.556856981E1
1.083904508E1,-6.307336807E0,2.145597839E1,-3.974665833E1,4.560634116E1
1.084908208E1,-6.224157333E0,2.138491821E1,-3.982806396E1,4.563254914E1
1.085911808E1,-6.404623032E0,2.148155212E1,-3.959869385E1,4.550310794E1
1.086915408E1,-6.610250473E0,2.170152283E1,-3.960327148E1,4.564066845E1
1.087919108E1,-6.553117752E0,2.173905945E1,-3.965020752E1,4.569101678E1
1.088922708E1,-6.266798019E0,2.154626465E1,-3.982919312E1,4.571519334E1
1.089926308E1,-6.421148300E0,2.173244476E1,-3.970701599E1,4.571845820E1
1.090930008E1,-6.498590469E0,2.156787872E1,-3.923622131E1,4.524252572E1
1.091933608E1,-6.349138260E0,2.156385803E1,-3.960536194E1,4.554005077E1
1.092937308E1,-6.545030594E0,2.141172791E1,-3.934820557E1,4.527229615E1
1.093940908E1,-6.874940872E0,2.134513855E1,-3.952760315E1,4.544569465E1
1.094944508E1,-6.767229080E0,2.155047607E1,-3.929553223E1,4.532501805E1
1.095948208E1,-6.893117905E0,2.176947021E1,-3.936264038E1,4.550650905E1
1.096951808E1,-6.616605759E0,2.177258301E1,-3.913134766E1,4.526684451E1
1.097955408E1,-6.527299881E0,2.173957062E1,-3.895022583E1,4.508142263E1
1.098959108E1,-6.440805435E0,2.182638550E1,-3.917735291E1,4.530717448E1
1.099962708E1,-6.434144974E0,2.189498901E1,-3.910099792E1,4.527335645E1
1.100966408E1,-6.355501175E0,2.178852844E1,-3.946673584E1,4.552752579E1
1.101970008E1,-6.512479782E0,2.201369476E1,-3.927183533E1,4.548947351E1
1.102973608E1,-6.626604080E0,2.190740204E1,-3.948611450E1,4.563988808E1
1.103977308E1,-6.701536179E0,2.187610626E1,-3.910108948E1,4.530308831E1
1.104980908E1,-6.600484848E0,2.173290253E1,-3.928834534E1,4.538126851E1
1.105984508E1,-6.446363449E0,2.179612732E1,-3.911303711E1,4.523777669E1
1.106988208E1,-6.411233902E0,2.184225464E1,-3.914002991E1,4.527836071E1
1.107991808E1,-6.291334152E0,2.180111694E1,-3.909547424E1,4.520316020E1
1.108995508E1,-6.257753372E0,2.177074432E1,-3.893394470E1,4.504416539E1
1.109999108E1,-6.323823929E0,2.182980347E1,-3.906843567E1,4.519816074E1
1.111002708E1,-6.457952499E0,2.160261536E1,-3.918730164E1,4.521086982E1
1.112006408E1,-6.287359238E0,2.182791901E1,-3.888760376E1,4.503592633E1
1.113010008E1,-6.368265152E0,2.182397461E1,-3.941432190E1,4.550087295E1
1.114013608E1,-6.325212479E0,2.184139252E1,-3.925740051E1,4.536736972E1
1.115017308E1,-6.341329575E0,2.170042419E1,-3.934359741E1,4.537664078E1
1.116020908E1,-6.384111404E0,2.177957153E1,-3.961750793E1,4.565800641E1
1.117024608E1,-6.528882980E0,2.166271973E1,-3.924983215E1,4.530396299E1
1.118028208E1,-6.446016312E0,2.169823456E1,-3.920620728E1,4.527130657E1
1.119031808E1,-6.344907761E0,2.156514740E1,-3.912396240E1,4.512203310E1
1.120035508E1,-6.366998672E0,2.174316406E1,-3.940341187E1,4.545253263E1
1.121039108E1,-6.519723892E0,2.183448029E1,-3.905273438E1,4.521468115E1
1.122042708E1,-6.374715805E0,2.173593903E1,-3.939794922E1,4.544542276E1
1.123046400E1,-6.295095444E0,2.161912537E1,-3.933117676E1,4.532059436E1
1.124050000E1,-6.218423843E0,2.142974091E1,-3.906062317E1,4.498482936E1
1.125053700E1,-6.295305252E0,2.159678650E1,-3.911929321E1,4.512616931E1
1.126057300E1,-6.330930710E0,2.174336243E1,-3.930198669E1,4.535968090E1
1.127060900E1,-6.484830856E0,2.179608917E1,-3.898809814E1,4.513528920E1
1.128064600E1,-6.434888840E0,2.155987549E1,-3.894592285E1,4.497800498E1
1.129068200E1,-6.235605240E0,2.139237213E1,-3.916064453E1,4.505632517E1
1.130071800E1,-6.271791458E0,2.125457764E1,-3.904975891E1,4.489962260E1
1.131075500E1,-6.085855484E0,2.143801880E1,-3.941905212E1,4.528231396E1
1.132079100E1,-6.251897812E0,2.141464996E1,-3.927531433E1,4.516883633E1
1.133082800E1,-6.421926498E0,2.156412506E1,-3.909140015E1,4.510421483E1
1.134086400E1,-6.627641678E0,2.139852905E1,-3.934062195E1,4.527148346E1
1.135090000E1,-6.774686813E0,2.155076599E1,-3.918112183E1,4.522711801E1
1.136093700E1,-6.724985123E0,2.152753448E1,-3.959759521E1,4.557005281E1
1.137097300E1,-6.609373093E0,2.155148315E1,-3.932102966E1,4.532431591E1
1.138100900E1,-6.537694931E0,2.181612396E1,-3.953796387E1,4.562822927E1
1.139104600E1,-6.516267776E0,2.187705994E1,-3.957215881E1,4.568394959E1
1.140108200E1,-6.414567947E0,2.184195709E1,-3.988259888E1,4.592210214E1
1.141111900E1,-6.542936325E0,2.150738525E1,-3.937905884E1,4.534410558E1
1.142115500E1,-6.653753281E0,2.156365967E1,-3.915278625E1,4.519075705E1
1.143119100E1,-6.520505905E0,2.166496277E1,-3.936724854E1,4.540559290E1
1.144122800E1,-6.432847977E0,2.179629517E1,-3.937202454E1,4.546005205E1
1.145126400E1,-6.266920090E0,2.190777588E1,-3.946710205E1,4.557276682E1
1.146130000E1,-6.373022079E0,2.160140991E1,-3.934393311E1,4.533410849E1
1.147133700E1,-6.470502853E0,2.145996857E1,-3.917239380E1,4.513174154E1
1.148137300E1,-6.485170364E0,2.146049500E1,-3.907675171E1,4.505111324E1
1.149141000E1,-6.138921738E0,2.142733002E1,-3.919001770E1,4.508518958E1
1.150144600E1,-6.265024185E0,2.138092804E1,-3.895285034E1,4.487448230E1
1.151148200E1,-6.374750137E0,2.152503967E1,-3.912857056E1,4.511108296E1
1.152151900E1,-6.361738205E0,2.142711639E1,-3.910156250E1,4.503915208E1
1.153155500E1,-6.189264297E0,2.136865997E1,-3.942805481E1,4.527138310E1
1.154159100E1,-6.148111343E0,2.131481934E1,-3.965388489E1,4.543733468E1
1.155162800E1,-6.295042038E0,2.142800140E1,-3.962506104E1,4.548551704E1
1.156166400E1,-6.474565506E0,2.145709229E1,-3.963916016E1,4.553668659E1
1.157170100E1,-6.307546616E0,2.165967560E1,-3.939447021E1,4.539659651E1
1.158173700E1,-6.168794632E0,2.151047516E1,-3.935240173E1,4.526992480E1
1.159177300E1,-6.247156143E0,2.159111023E1,-3.948538208E1,4.543455072E1
1.160181000E1,-6.227376938E0,2.163900757E1,-3.941334534E1,4.539205506E1
1.161184600E1,-6.162866592E0,2.172951508E1,-3.942846680E1,4.543959445E1
1.162188200E1,-6.118196487E0,2.177588654E1,-3.925761414E1,4.530763545E1
1.163191900E1,-6.309473038E0,2.176998901E1,-3.924565125E1,4.532066872E1
1.164195500E1,-6.229665756E0,2.163613892E1,-3.956738281E1,4.552481769E1
1.165199200E1,-6.117254257E0,2.160772705E1,-3.975920105E1,4.566299088E1
1.166202800E1,-6.150999069E0,2.164920044E1,-3.962185669E1,4.556768808E1
1.167206400E1,-6.043210983E0,2.167784119E1,-3.963394165E1,4.557739054E1
1.168210100E1,-6.109914780E0,2.171913147E1,-3.935853577E1,4.536679477E1
1.169213700E1,-6.150732040E0,2.190509796E1,-3.915016174E1,4.528134258E1
1.170217300E1,-5.925931931E0,2.188725281E1,-3.908666992E1,4.518778895E1
1.171221000E1,-6.016172409E0,2.215689087E1,-3.894569397E1,4.520939308E1
1.172224600E1,-6.254587173E0,2.190586090E1,-3.900531006E1,4.517079604E1
1.173228300E1,-6.304441452E0,2.185842896E1,-3.933322144E1,4.543830110E1
1.174231900E1,-6.278120041E0,2.195988464E1,-3.947792053E1,4.560874406E1
1.175235500E1,-6.382593155E0,2.182778168E1,-3.915284729E1,4.527841648E1
1.176239200E1,-6.474878311E0,2.208302307E1,-3.930961609E1,4.555030048E1
1.177242800E1,-6.353853226E0,2.191112518E1,-3.924877930E1,4.539752784E1
1.178246400E1,-6.374860764E0,2.196111298E1,-3.939982605E1,4.555519318E1
1.179250100E1,-6.234575272E0,2.192321014E1,-3.932029724E1,4.544868367E1
1.180253700E1,-6.402784348E0,2.187651062E1,-3.941616821E1,4.553253431E1
1.181257400E1,-6.254991531E0,2.196353912E1,-3.955250549E1,4.567190231E1
1.182261000E1,-6.288049698E0,2.190918732E1,-3.956648254E1,4.566244188E1
1.183264600E1,-6.504556656E0,2.180291748E1,-3.933203125E1,4.543880665E1
1.184268300E1,-6.271982193E0,2.179699707E1,-3.954879761E1,4.559116399E1
1.185271900E1,-6.274831772E0,2.168447113E1,-3.936408997E1,4.537754269E1
1.186275500E1,-6.243822098E0,2.184545135E1,-3.933734131E1,4.542725482E1
1.187279200E1,-6.233293533E0,2.176309967E1,-3.951646423E1,4.554160077E1
1.188282800E1,-6.343854904E0,2.171223450E1,-3.931074524E1,4.535416533E1
1.189286500E1,-6.165571213E0,2.159757996E1,-3.952853394E1,4.546399370E1
1.190290100E1,-6.370679855E0,2.188256836E1,-3.976098633E1,4.582977628E1
1.191293700E1,-6.324743271E0,2.194854736E1,-3.968943787E1,4.579293163E1
1.192297400E1,-6.312192917E0,2.197232819E1,-3.988461304E1,4.597183205E1
1.193301000E1,-6.340387344E0,2.183708191E1,-3.979675293E1,4.583492339E1
1.194304600E1,-6.293035507E0,2.185828400E1,-3.968684387E1,4.574311371E1
1.195308300E1,-6.247594833E0,2.186705017E1,-3.968789673E1,4.574198805E1
1.196311900E1,-6.030893326E0,2.192686462E1,-4.009822083E1,4.609800842E1
1.197315600E1,-6.148511887E0,2.195848083E1,-3.991706848E1,4.597120224E1
1.198319200E1,-6.075139999E0,2.186457062E1,-4.003179932E1,4.601642892E1
1.199322800E1,-6.043104172E0,2.194377899E1,-3.986723328E1,4.590691488E1
1.200326500E1,-6.085748672E0,2.170951843E1,-3.996145630E1,4.588308530E1
1.201330100E1,-6.431142807E0,2.191761780E1,-3.982075500E1,4.590679794E1
1.202333700E1,-6.391717911E0,2.181713867E1,-3.979238892E1,4.582876622E1
1.203337400E1,-6.460279465E0,2.174779510E1,-3.999932861E1,4.598530300E1
1.204341000E1,-6.378538132E0,2.191934967E1,-3.968986511E1,4.578677791E1
1.205344700E1,-6.655660629E0,2.192852783E1,-3.934742737E1,4.553436276E1
1.206348300E1,-6.217802048E0,2.196705627E1,-3.928718567E1,4.543892144E1
1.207351900E1,-6.346467972E0,2.182075500E1,-3.961228943E1,4.566789330E1
1.208355600E1,-6.304426193E0,2.181286621E1,-3.935487366E1,4.543515162E1
1.209359200E1,-6.224519730E0,2.164617157E1,-3.940507507E1,4.538789851E1
1.210362800E1,-6.279584885E0,2.159278870E1,-3.951795959E1,4.546812994E1
1.211366500E1,-6.525682449E0,2.181424713E1,-3.938320923E1,4.549157151E1
1.212370100E1,-6.707754135E0,2.176234436E1,-3.980975342E1,4.586294871E1
1.213373800E1,-6.543634415E0,2.158788300E1,-3.985684204E1,4.579763860E1
1.214377400E1,-6.625459671E0,2.172028351E1,-3.999386597E1,4.599105072E1
1.215381000E1,-6.637407303E0,2.180269623E1,-3.967913818E1,4.575857019E1
1.216384700E1,-6.588499069E0,2.185035706E1,-3.976251221E1,4.584652441E1
1.217388300E1,-6.487707138E0,2.161128998E1,-3.997361755E1,4.590237792E1
1.218391900E1,-6.295797348E0,2.171292877E1,-3.944995117E1,4.546852744E1
1.219395600E1,-6.275484085E0,2.151938629E1,-3.938638306E1,4.531835012E1
1.220399200E1,-6.259870529E0,2.171784973E1,-3.978927612E1,4.576065417E1
1.221402900E1,-6.444284439E0,2.191217041E1,-3.963781738E1,4.574744344E1
1.222406546E1,-6.426568985E0,2.168475342E1,-3.934986877E1,4.538657833E1
1.223410146E1,-6.256826401E0,2.152254486E1,-3.929731750E1,4.523988259E1
1.224413846E1,-6.308340073E0,2.164301300E1,-3.925051880E1,4.526387513E1
1.225417446E1,-6.415601730E0,2.170504761E1,-3.924812317E1,4.530655813E1
1.226421046E1,-6.390119553E0,2.162731171E1,-3.932438660E1,4.533190511E1
1.227424746E1,-6.601888657E0,2.185683441E1,-3.913792419E1,4.531096175E1
1.228428346E1,-6.382490158E0,2.179421234E1,-3.959747314E1,4.564738494E1
1.229432046E1,-6.311708450E0,2.191040039E1,-3.923416138E1,4.537865939E1
1.230435646E1,-6.234525681E0,2.184706879E1,-3.924586487E1,4.534756481E1
1.231439246E1,-6.166559219E0,2.180617523E1,-3.958804321E1,4.561522658E1
1.232442946E1,-6.471464157E0,2.180829620E1,-3.937950134E1,4.547776113E1
1.233446546E1,-6.361406326E0,2.167196655E1,-3.917361450E1,4.521851057E1
1.234450146E1,-6.438894272E0,2.179492188E1,-3.948645020E1,4.555938683E1
1.235453846E1,-6.428133011E0,2.187022400E1,-3.924243164E1,4.538277242E1
1.236457446E1,-6.612607956E0,2.185758972E1,-3.925082397E1,4.541043927E1
1.237461146E1,-6.499746323E0,2.190978241E1,-3.955345154E1,4.568107700E1
1.238464746E1,-6.495283127E0,2.195035553E1,-3.972363281E1,4.584728797E1
1.239468346E1,-6.434457779E0,2.184268188E1,-3.956001282E1,4.564536792E1
1.240472046E1,-6.321660995E0,2.178272247E1,-3.952005005E1,4.556626770E1
1.241475646E1,-6.277158737E0,2.178035736E1,-3.975379944E1,4.576189745E1
1.242479246E1,-6.549737930E0,2.157837677E1,-3.924275208E1,4.526056784E1
1.243482946E1,-6.486379623E0,2.158010864E1,-3.921139526E1,4.522507853E1
1.244486546E1,-6.332422256E0,2.167259216E1,-3.962596130E1,4.560721031E1
1.245490246E1,-6.494405746E0,2.178329468E1,-3.913435364E1,4.525689856E1
1.246493846E1,-6.369638443E0,2.162461090E1,-3.939086914E1,4.538542345E1
1.247497446E1,-6.226934433E0,2.185522461E1,-3.962310791E1,4.567730548E1
1.248501146E1,-6.190423965E0,2.167770386E1,-3.915513611E1,4.518151035E1
1.249504746E1,-6.204648972E0,2.186885071E1,-3.912547302E1,4.524982806E1
1.250508346E1,-6.109514236E0,2.173908997E1,-3.926188660E1,4.529249315E1
1.251512046E1,-6.102117538E0,2.183712006E1,-3.932138062E1,4.539015999E1
1.252515646E1,-6.184537888E0,2.181966400E1,-3.949241638E1,4.554115938E1
1.253519346E1,-6.191236496E0,2.180932617E1,-3.982313538E1,4.582423189E1
1.254522946E1,-6.132799149E0,2.188586426E1,-3.976017761E1,4.579818777E1
1.255526546E1,-6.102075577E0,2.199137115E1,-3.943305969E1,4.556118884E1
1.256530246E1,-6.248655319E0,2.204924774E1,-3.934487915E1,4.553278527E1
1.257533846E1,-6.271924973E0,2.216020966E1,-3.929478455E1,4.554659183E1
1.258537446E1,-5.986337662E0,2.211901093E1,-3.930914307E1,4.550050122E1
1.259541146E1,-6.198064804E0,2.208435059E1,-3.953445435E1,4.570675692E1
1.260544746E1,-6.094835281E0,2.190187073E1,-3.940100098E1,4.548931563E1
1.261548346E1,-6.305585861E0,2.183333588E1,-3.914680481E1,4.526507810E1
1.262552046E1,-6.170114517E0,2.184678650E1,-3.931805420E1,4.540112091E1
1.263555646E1,-6.064798355E0,2.202939606E1,-3.958432007E1,4.570551898E1
1.264559346E1,-6.095754623E0,2.201718903E1,-3.950233459E1,4.563276537E1
1.265562946E1,-6.094152451E0,2.211760712E1,-3.959924316E1,4.576491339E1
1.266566546E1,-5.877485275E0,2.223074341E1,-3.938160706E1,4.560330865E1
1.267570246E1,-5.829778671E0,2.201068115E1,-3.938369751E1,4.549210958E1
1.268573846E1,-5.810010910E0,2.177043915E1,-3.931192017E1,4.531153622E1
1.269577446E1,-5.897348404E0,2.191255188E1,-3.937576294E1,4.544655493E1
1.270581146E1,-6.074602127E0,2.208297729E1,-3.977941895E1,4.590164320E1
1.271584746E1,-5.889963150E0,2.197195435E1,-3.942182922E1,4.551416332E1
1.272588446E1,-5.904088974E0,2.161950684E1,-3.940090942E1,4.532872164E1
1.273592046E1,-6.007379532E0,2.176829529E1,-3.938072205E1,4.539590904E1
1.274595646E1,-5.937101364E0,2.197680664E1,-3.907484436E1,4.522247964E1
1.275599346E1,-5.836542130E0,2.203641510E1,-3.908808899E1,4.524983442E1
1.276602946E1,-6.072622299E0,2.183374786E1,-3.945294189E1,4.549861439E1
1.277606546E1,-6.110406876E0,2.168206787E1,-3.951893616E1,4.548841011E1
1.278610246E1,-6.073553085E0,2.190859222E1,-3.961047363E1,4.567126100E1
1.279613846E1,-6.077573776E0,2.178462219E1,-3.958818054E1,4.559309932E1
1.280617546E1,-6.060758591E0,2.184246826E1,-3.919598389E1,4.527859723E1
1.281621146E1,-5.998918533E0,2.186315918E1,-3.937991333E1,4.543965588E1
1.282624746E1,-5.807065964E0,2.196115875E1,-3.957334900E1,4.562964453E1
1.283628446E1,-5.814889908E0,2.205950928E1,-3.940940857E1,4.553609972E1
1.284632046E1,-5.806795120E0,2.196648407E1,-3.913021851E1,4.524841757E1
1.285635646E1,-6.041124344E0,2.191279602E1,-3.917872620E1,4.529501517E1
1.286639346E1,-6.103384018E0,2.208560181E1,-3.962068176E1,4.576924215E1
1.287642946E1,-6.063554764E0,2.212285614E1,-3.951716614E1,4.569238317E1
1.288646646E1,-6.116666794E0,2.207215118E1,-4.002565002E1,4.611557362E1
1.289650246E1,-6.060937881E0,2.199132538E1,-3.972717285E1,4.581049686E1
1.290653846E1,-6.026968002E0,2.189138031E1,-3.972282410E1,4.575434001E1
1.291657546E1,-5.950811386E0,2.193148804E1,-3.942031860E1,4.550125100E1
1.292661146E1,-5.957002640E0,2.179866028E1,-3.958079529E1,4.557748157E1
1.293664746E1,-5.990617752E0,2.185144806E1,-3.962794495E1,4.564808105E1
1.294668446E1,-6.212610245E0,2.215486145E1,-3.938287354E1,4.561189691E1
1.295672046E1,-5.764268875E0,2.175077057E1,-3.941116333E1,4.538240420E1
1.296675746E1,-6.143835068E0,2.182438660E1,-3.929557800E1,4.536731213E1
1.297679346E1,-6.085348129E0,2.181829071E1,-3.901855469E1,4.511670291E1
1.298682946E1,-6.225011826E0,2.161065674E1,-3.898339844E1,4.500529536E1
1.299686646E1,-5.899465561E0,2.189485931E1,-3.882049561E1,4.495797412E1
1.300690246E1,-5.873258591E0,2.197836304E1,-3.952781677E1,4.560692828E1
1.301693846E1,-6.107194901E0,2.206648254E1,-3.952078247E1,4.567405969E1
1.302697546E1,-6.195806503E0,2.194316101E1,-3.962835693E1,4.571976604E1
1.303701146E1,-5.876398087E0,2.191691589E1,-3.928974915E1,4.537144085E1
1.304704846E1,-5.981027603E0,2.194464874E1,-3.956127930E1,4.563370596E1
1.305708446E1,-5.868570328E0,2.195752716E1,-3.957983398E1,4.564138884E1
1.306712046E1,-5.900369644E0,2.194174194E1,-3.948657227E1,4.555703887E1
1.307715746E1,-5.793546677E0,2.210111237E1,-3.947196960E1,4.560768285E1
1.308719346E1,-5.733690262E0,2.214862061E1,-3.938438416E1,4.554740733E1
1.309722946E1,-5.846349716E0,2.222382355E1,-3.923703003E1,4.547111901E1
1.310726646E1,-6.069005966E0,2.235807037E1,-3.904643250E1,4.540198272E1
1.311730246E1,-6.016809464E0,2.210515594E1,-3.913006592E1,4.534315796E1
1.312733946E1,-6.006155014E0,2.188208771E1,-3.911711121E1,4.522220748E1
1.313737546E1,-5.811613083E0,2.196704865E1,-3.923243713E1,4.533773479E1
1.314741146E1,-5.956815720E0,2.192044830E1,-3.924057007E1,4.534106358E1
1.315744846E1,-6.089113235E0,2.217709351E1,-3.952697754E1,4.573054482E1
1.316748446E1,-6.334356308E0,2.211351013E1,-3.929023743E1,4.552860812E1
1.317752046E1,-6.131650925E0,2.220936584E1,-3.917903137E1,4.545161794E1
1.318755746E1,-5.924592972E0,2.210939026E1,-3.920928955E1,4.540147934E1
1.319759346E1,-5.933156967E0,2.238181305E1,-3.933894348E1,4.564756709E1
1.320763046E1,-5.974630356E0,2.228096008E1,-3.925576782E1,4.553188660E1
